Y ,X1 ,X2 ,X3 ,
135 ,5 ,9 ,3 ,
48 ,8 ,1 ,6 ,
6 ,1 ,3 ,2 ,
48 ,8 ,6 ,1 ,
24 ,2 ,2 ,6 ,
160 ,10 ,4 ,4 ,
90 ,6 ,3 ,5 ,
126 ,7 ,3 ,6 ,
60 ,2 ,10 ,3 ,
300 ,5 ,10 ,6 ,
56 ,4 ,7 ,2 ,
480 ,10 ,8 ,6 ,
18 ,1 ,3 ,6 ,
144 ,8 ,3 ,6 ,
432 ,9 ,6 ,8 ,
294 ,7 ,6 ,7 ,
54 ,6 ,1 ,9 ,
120 ,5 ,6 ,4 ,
20 ,4 ,1 ,5 ,
36 ,3 ,3 ,4 ,
56 ,7 ,8 ,1 ,
294 ,7 ,6 ,7 ,
8 ,1 ,8 ,1 ,
35 ,7 ,5 ,1 ,
100 ,10 ,2 ,5 ,
70 ,7 ,2 ,5 ,
25 ,5 ,1 ,5 ,
80 ,10 ,4 ,2 ,
630 ,10 ,7 ,9 ,
10 ,1 ,10 ,1 ,
100 ,5 ,5 ,4 ,
9 ,9 ,1 ,1 ,
90 ,2 ,5 ,9 ,
64 ,1 ,8 ,8 ,
50 ,10 ,1 ,5 ,
100 ,5 ,5 ,4 ,
60 ,3 ,5 ,4 ,
150 ,5 ,3 ,10 ,
360 ,5 ,9 ,8 ,
72 ,4 ,3 ,6 ,
10 ,5 ,1 ,2 ,
60 ,10 ,3 ,2 ,
420 ,7 ,6 ,10 ,
560 ,10 ,7 ,8 ,
280 ,10 ,4 ,7 ,
72 ,8 ,1 ,9 ,
108 ,6 ,9 ,2 ,
400 ,10 ,10 ,4 ,
120 ,5 ,3 ,8 ,
18 ,2 ,3 ,3 ,
480 ,8 ,10 ,6 ,
126 ,3 ,6 ,7 ,
189 ,3 ,9 ,7 ,
576 ,8 ,9 ,8 ,
280 ,8 ,7 ,5 ,
30 ,6 ,5 ,1 ,
40 ,2 ,10 ,2 ,
72 ,2 ,4 ,9 ,
48 ,1 ,8 ,6 ,
224 ,7 ,8 ,4 ,
10 ,1 ,10 ,1 ,
40 ,4 ,1 ,10 ,
168 ,6 ,4 ,7 ,
4 ,2 ,1 ,2 ,
450 ,9 ,5 ,10 ,
30 ,10 ,3 ,1 ,
120 ,3 ,10 ,4 ,
350 ,10 ,7 ,5 ,
8 ,4 ,1 ,2 ,
490 ,7 ,10 ,7 ,
90 ,9 ,5 ,2 ,
8 ,4 ,2 ,1 ,
162 ,2 ,9 ,9 ,
100 ,5 ,5 ,4 ,
12 ,3 ,2 ,2 ,
16 ,4 ,1 ,4 ,
48 ,8 ,2 ,3 ,
6 ,3 ,2 ,1 ,
240 ,6 ,8 ,5 ,
120 ,6 ,2 ,10 ,
216 ,6 ,6 ,6 ,
288 ,8 ,4 ,9 ,
30 ,2 ,3 ,5 ,
486 ,9 ,9 ,6 ,
210 ,6 ,5 ,7 ,
40 ,5 ,4 ,2 ,
120 ,5 ,3 ,8 ,
256 ,8 ,4 ,8 ,
189 ,3 ,9 ,7 ,
96 ,2 ,6 ,8 ,
80 ,2 ,5 ,8 ,
36 ,6 ,3 ,2 ,
294 ,6 ,7 ,7 ,
224 ,7 ,4 ,8 ,
36 ,3 ,2 ,6 ,
120 ,2 ,10 ,6 ,
400 ,8 ,5 ,10 ,
108 ,9 ,2 ,6 ,
8 ,2 ,2 ,2 ,
224 ,4 ,8 ,7 ,
245 ,5 ,7 ,7 ,
640 ,8 ,10 ,8 ,
140 ,7 ,4 ,5 ,
567 ,7 ,9 ,9 ,
10 ,10 ,1 ,1 ,
810 ,9 ,10 ,9 ,
42 ,1 ,6 ,7 ,
35 ,7 ,5 ,1 ,
560 ,7 ,10 ,8 ,
84 ,2 ,7 ,6 ,
490 ,7 ,10 ,7 ,
180 ,3 ,10 ,6 ,
200 ,10 ,2 ,10 ,
12 ,3 ,2 ,2 ,
36 ,9 ,2 ,2 ,
175 ,7 ,5 ,5 ,
20 ,1 ,4 ,5 ,
320 ,10 ,4 ,8 ,
120 ,8 ,3 ,5 ,
200 ,5 ,8 ,5 ,
144 ,8 ,9 ,2 ,
324 ,6 ,6 ,9 ,
80 ,4 ,4 ,5 ,
160 ,8 ,5 ,4 ,
90 ,10 ,3 ,3 ,
128 ,8 ,8 ,2 ,
240 ,8 ,3 ,10 ,
135 ,3 ,9 ,5 ,
384 ,6 ,8 ,8 ,
480 ,10 ,8 ,6 ,
64 ,8 ,4 ,2 ,
96 ,8 ,4 ,3 ,
24 ,6 ,1 ,4 ,
720 ,8 ,10 ,9 ,
175 ,5 ,5 ,7 ,
100 ,2 ,5 ,10 ,
12 ,4 ,1 ,3 ,
162 ,9 ,2 ,9 ,
20 ,5 ,4 ,1 ,
200 ,5 ,5 ,8 ,
24 ,2 ,6 ,2 ,
32 ,1 ,8 ,4 ,
70 ,7 ,5 ,2 ,
72 ,6 ,2 ,6 ,
252 ,4 ,7 ,9 ,
360 ,8 ,9 ,5 ,
315 ,5 ,9 ,7 ,
3 ,1 ,3 ,1 ,
40 ,5 ,1 ,8 ,
20 ,2 ,2 ,5 ,
18 ,3 ,2 ,3 ,
36 ,3 ,2 ,6 ,
56 ,4 ,7 ,2 ,
432 ,6 ,8 ,9 ,
32 ,8 ,1 ,4 ,
210 ,3 ,7 ,10 ,
336 ,6 ,7 ,8 ,
441 ,9 ,7 ,7 ,
216 ,4 ,6 ,9 ,
320 ,8 ,10 ,4 ,
288 ,8 ,9 ,4 ,
14 ,2 ,1 ,7 ,
18 ,1 ,9 ,2 ,
140 ,7 ,4 ,5 ,
24 ,3 ,2 ,4 ,
72 ,6 ,6 ,2 ,
486 ,9 ,6 ,9 ,
81 ,1 ,9 ,9 ,
12 ,4 ,3 ,1 ,
18 ,1 ,3 ,6 ,
54 ,9 ,3 ,2 ,
120 ,3 ,8 ,5 ,
72 ,4 ,6 ,3 ,
72 ,4 ,6 ,3 ,
16 ,2 ,8 ,1 ,
42 ,7 ,2 ,3 ,
350 ,10 ,5 ,7 ,
36 ,3 ,6 ,2 ,
720 ,8 ,10 ,9 ,
16 ,4 ,2 ,2 ,
250 ,5 ,5 ,10 ,
60 ,6 ,10 ,1 ,
36 ,9 ,2 ,2 ,
640 ,10 ,8 ,8 ,
8 ,8 ,1 ,1 ,
80 ,10 ,2 ,4 ,
126 ,9 ,7 ,2 ,
224 ,7 ,8 ,4 ,
15 ,5 ,1 ,3 ,
90 ,3 ,5 ,6 ,
441 ,7 ,7 ,9 ,
25 ,5 ,5 ,1 ,
80 ,8 ,2 ,5 ,
405 ,5 ,9 ,9 ,
160 ,10 ,4 ,4 ,
84 ,7 ,3 ,4 ,
70 ,2 ,7 ,5 ,
20 ,5 ,1 ,4 ,
14 ,1 ,7 ,2 ,
28 ,4 ,7 ,1 ,
8 ,8 ,1 ,1 ,
216 ,3 ,9 ,8 ,
120 ,5 ,6 ,4 ,
270 ,9 ,5 ,6 ,
160 ,4 ,5 ,8 ,
540 ,9 ,6 ,10 ,
18 ,1 ,6 ,3 ,
12 ,6 ,2 ,1 ,
36 ,2 ,9 ,2 ,
70 ,5 ,7 ,2 ,
35 ,1 ,7 ,5 ,
126 ,2 ,7 ,9 ,
50 ,2 ,5 ,5 ,
42 ,7 ,6 ,1 ,
168 ,3 ,7 ,8 ,
36 ,2 ,2 ,9 ,
28 ,7 ,2 ,2 ,
180 ,6 ,6 ,5 ,
567 ,9 ,7 ,9 ,
720 ,9 ,8 ,10 ,
20 ,2 ,5 ,2 ,
432 ,8 ,6 ,9 ,
30 ,1 ,10 ,3 ,
240 ,10 ,3 ,8 ,
224 ,8 ,7 ,4 ,
240 ,10 ,8 ,3 ,
2 ,2 ,1 ,1 ,
126 ,2 ,7 ,9 ,
40 ,4 ,2 ,5 ,
42 ,3 ,7 ,2 ,
30 ,1 ,6 ,5 ,
18 ,3 ,3 ,2 ,
32 ,4 ,2 ,4 ,
40 ,1 ,10 ,4 ,
168 ,4 ,7 ,6 ,
140 ,7 ,5 ,4 ,
56 ,1 ,7 ,8 ,
504 ,9 ,7 ,8 ,
810 ,9 ,10 ,9 ,
54 ,9 ,3 ,2 ,
16 ,8 ,1 ,2 ,
120 ,3 ,8 ,5 ,
240 ,8 ,5 ,6 ,
28 ,7 ,2 ,2 ,
5 ,1 ,1 ,5 ,
96 ,8 ,3 ,4 ,
250 ,10 ,5 ,5 ,
252 ,4 ,9 ,7 ,
15 ,5 ,3 ,1 ,
72 ,9 ,4 ,2 ,
8 ,4 ,1 ,2 ,
42 ,3 ,2 ,7 ,
280 ,4 ,7 ,10 ,
14 ,2 ,1 ,7 ,
630 ,7 ,10 ,9 ,
180 ,6 ,3 ,10 ,
270 ,9 ,10 ,3 ,
24 ,3 ,8 ,1 ,
324 ,6 ,9 ,6 ,
180 ,6 ,5 ,6 ,
400 ,10 ,4 ,10 ,
324 ,6 ,6 ,9 ,
160 ,5 ,8 ,4 ,
45 ,3 ,5 ,3 ,
72 ,1 ,9 ,8 ,
64 ,4 ,4 ,4 ,
36 ,9 ,2 ,2 ,
189 ,3 ,7 ,9 ,
210 ,6 ,5 ,7 ,
120 ,6 ,4 ,5 ,
280 ,5 ,7 ,8 ,
80 ,10 ,2 ,4 ,
315 ,5 ,9 ,7 ,
12 ,1 ,2 ,6 ,
400 ,5 ,8 ,10 ,
315 ,7 ,5 ,9 ,
120 ,5 ,6 ,4 ,
175 ,5 ,7 ,5 ,
30 ,2 ,3 ,5 ,
200 ,4 ,10 ,5 ,
108 ,9 ,6 ,2 ,
270 ,6 ,5 ,9 ,
512 ,8 ,8 ,8 ,
360 ,4 ,10 ,9 ,
21 ,1 ,3 ,7 ,
36 ,1 ,9 ,4 ,
20 ,1 ,2 ,10 ,
120 ,6 ,5 ,4 ,
100 ,10 ,1 ,10 ,
300 ,5 ,6 ,10 ,
6 ,1 ,3 ,2 ,
168 ,8 ,3 ,7 ,
6 ,2 ,3 ,1 ,
32 ,8 ,4 ,1 ,
70 ,2 ,7 ,5 ,
50 ,10 ,1 ,5 ,
200 ,10 ,5 ,4 ,
24 ,4 ,2 ,3 ,
20 ,10 ,1 ,2 ,
64 ,2 ,8 ,4 ,
210 ,7 ,10 ,3 ,
168 ,3 ,8 ,7 ,
280 ,5 ,7 ,8 ,
216 ,3 ,9 ,8 ,
216 ,8 ,9 ,3 ,
168 ,8 ,7 ,3 ,
56 ,7 ,8 ,1 ,
120 ,10 ,4 ,3 ,
16 ,4 ,4 ,1 ,
40 ,2 ,10 ,2 ,
48 ,4 ,3 ,4 ,
8 ,4 ,2 ,1 ,
40 ,5 ,1 ,8 ,
270 ,9 ,10 ,3 ,
80 ,2 ,10 ,4 ,
45 ,5 ,3 ,3 ,
400 ,10 ,4 ,10 ,
36 ,4 ,3 ,3 ,
80 ,2 ,10 ,4 ,
36 ,3 ,6 ,2 ,
32 ,8 ,1 ,4 ,
75 ,5 ,3 ,5 ,
240 ,8 ,3 ,10 ,
40 ,2 ,2 ,10 ,
84 ,6 ,7 ,2 ,
28 ,2 ,7 ,2 ,
108 ,9 ,3 ,4 ,
100 ,1 ,10 ,10 ,
168 ,8 ,7 ,3 ,
6 ,1 ,3 ,2 ,
210 ,3 ,7 ,10 ,
490 ,10 ,7 ,7 ,
160 ,2 ,10 ,8 ,
810 ,10 ,9 ,9 ,
35 ,1 ,5 ,7 ,
200 ,10 ,5 ,4 ,
45 ,5 ,1 ,9 ,
12 ,2 ,2 ,3 ,
140 ,7 ,4 ,5 ,
350 ,5 ,10 ,7 ,
160 ,4 ,10 ,4 ,
3 ,1 ,3 ,1 ,
243 ,3 ,9 ,9 ,
144 ,4 ,9 ,4 ,
360 ,10 ,4 ,9 ,
72 ,8 ,3 ,3 ,
14 ,7 ,1 ,2 ,
336 ,7 ,8 ,6 ,
126 ,6 ,7 ,3 ,
504 ,7 ,8 ,9 ,
700 ,7 ,10 ,10 ,
6 ,2 ,1 ,3 ,
12 ,1 ,6 ,2 ,
30 ,5 ,1 ,6 ,
560 ,10 ,8 ,7 ,
36 ,2 ,6 ,3 ,
64 ,2 ,4 ,8 ,
50 ,5 ,2 ,5 ,
120 ,4 ,5 ,6 ,
126 ,2 ,7 ,9 ,
81 ,1 ,9 ,9 ,
96 ,8 ,4 ,3 ,
40 ,5 ,1 ,8 ,
84 ,3 ,4 ,7 ,
160 ,4 ,5 ,8 ,
441 ,7 ,7 ,9 ,
240 ,8 ,6 ,5 ,
14 ,2 ,7 ,1 ,
40 ,8 ,1 ,5 ,
56 ,1 ,7 ,8 ,
8 ,2 ,1 ,4 ,
42 ,3 ,7 ,2 ,
126 ,7 ,6 ,3 ,
160 ,8 ,2 ,10 ,
144 ,4 ,6 ,6 ,
252 ,6 ,7 ,6 ,
300 ,3 ,10 ,10 ,
210 ,6 ,5 ,7 ,
18 ,1 ,9 ,2 ,
360 ,10 ,6 ,6 ,
140 ,5 ,4 ,7 ,
168 ,7 ,3 ,8 ,
450 ,5 ,9 ,10 ,
360 ,4 ,9 ,10 ,
12 ,6 ,1 ,2 ,
24 ,1 ,8 ,3 ,
192 ,8 ,4 ,6 ,
108 ,9 ,3 ,4 ,
147 ,3 ,7 ,7 ,
192 ,6 ,8 ,4 ,
27 ,9 ,1 ,3 ,
21 ,3 ,1 ,7 ,
360 ,9 ,4 ,10 ,
243 ,3 ,9 ,9 ,
200 ,5 ,10 ,4 ,
252 ,4 ,9 ,7 ,
16 ,2 ,8 ,1 ,
378 ,9 ,6 ,7 ,
504 ,9 ,8 ,7 ,
315 ,9 ,5 ,7 ,
405 ,5 ,9 ,9 ,
64 ,2 ,4 ,8 ,
90 ,2 ,5 ,9 ,
32 ,4 ,1 ,8 ,
216 ,4 ,9 ,6 ,
72 ,1 ,8 ,9 ,
240 ,3 ,8 ,10 ,
225 ,5 ,9 ,5 ,
243 ,3 ,9 ,9 ,
32 ,4 ,1 ,8 ,
54 ,2 ,9 ,3 ,
96 ,6 ,8 ,2 ,
210 ,7 ,6 ,5 ,
700 ,10 ,7 ,10 ,
48 ,3 ,4 ,4 ,
14 ,7 ,2 ,1 ,
18 ,1 ,2 ,9 ,
320 ,10 ,8 ,4 ,
54 ,9 ,1 ,6 ,
90 ,3 ,5 ,6 ,
40 ,4 ,10 ,1 ,
48 ,6 ,4 ,2 ,
180 ,10 ,6 ,3 ,
120 ,5 ,3 ,8 ,
36 ,6 ,3 ,2 ,
50 ,5 ,1 ,10 ,
25 ,1 ,5 ,5 ,
168 ,7 ,3 ,8 ,
126 ,7 ,6 ,3 ,
486 ,9 ,9 ,6 ,
48 ,4 ,4 ,3 ,
80 ,8 ,5 ,2 ,
72 ,9 ,4 ,2 ,
18 ,2 ,1 ,9 ,
225 ,9 ,5 ,5 ,
243 ,9 ,9 ,3 ,
720 ,9 ,8 ,10 ,
50 ,5 ,2 ,5 ,
150 ,5 ,10 ,3 ,
8 ,1 ,1 ,8 ,
500 ,10 ,10 ,5 ,
270 ,5 ,6 ,9 ,
96 ,3 ,8 ,4 ,
3 ,3 ,1 ,1 ,
20 ,10 ,1 ,2 ,
24 ,6 ,4 ,1 ,
168 ,6 ,7 ,4 ,
90 ,5 ,6 ,3 ,
60 ,3 ,5 ,4 ,
14 ,1 ,2 ,7 ,
100 ,5 ,10 ,2 ,
70 ,5 ,7 ,2 ,
432 ,9 ,6 ,8 ,
720 ,10 ,9 ,8 ,
150 ,5 ,5 ,6 ,
36 ,3 ,2 ,6 ,
250 ,5 ,10 ,5 ,
40 ,8 ,5 ,1 ,
100 ,10 ,10 ,1 ,
30 ,3 ,10 ,1 ,
40 ,4 ,1 ,10 ,
144 ,4 ,6 ,6 ,
84 ,3 ,4 ,7 ,
504 ,9 ,8 ,7 ,
90 ,9 ,10 ,1 ,
72 ,3 ,8 ,3 ,
70 ,2 ,7 ,5 ,
180 ,6 ,10 ,3 ,
32 ,4 ,4 ,2 ,
12 ,2 ,3 ,2 ,
27 ,1 ,3 ,9 ,
108 ,6 ,9 ,2 ,
90 ,10 ,1 ,9 ,
35 ,5 ,1 ,7 ,
12 ,6 ,2 ,1 ,
3 ,3 ,1 ,1 ,
27 ,3 ,3 ,3 ,
120 ,6 ,2 ,10 ,
160 ,8 ,10 ,2 ,
288 ,4 ,8 ,9 ,
80 ,5 ,8 ,2 ,
630 ,7 ,9 ,10 ,
441 ,9 ,7 ,7 ,
720 ,8 ,10 ,9 ,
70 ,7 ,10 ,1 ,
120 ,10 ,4 ,3 ,
60 ,2 ,5 ,6 ,
54 ,3 ,6 ,3 ,
300 ,10 ,3 ,10 ,
450 ,10 ,5 ,9 ,
490 ,10 ,7 ,7 ,
210 ,7 ,5 ,6 ,
168 ,3 ,7 ,8 ,
336 ,8 ,6 ,7 ,
63 ,9 ,1 ,7 ,
160 ,5 ,4 ,8 ,
243 ,3 ,9 ,9 ,
90 ,6 ,3 ,5 ,
64 ,8 ,2 ,4 ,
252 ,4 ,7 ,9 ,
175 ,7 ,5 ,5 ,
360 ,6 ,6 ,10 ,
54 ,1 ,9 ,6 ,
240 ,8 ,10 ,3 ,
210 ,10 ,3 ,7 ,
25 ,5 ,5 ,1 ,
30 ,5 ,1 ,6 ,
100 ,1 ,10 ,10 ,
392 ,7 ,8 ,7 ,
200 ,5 ,5 ,8 ,
210 ,6 ,7 ,5 ,
120 ,8 ,3 ,5 ,
378 ,7 ,9 ,6 ,
144 ,4 ,6 ,6 ,
120 ,8 ,5 ,3 ,
96 ,6 ,4 ,4 ,
120 ,10 ,3 ,4 ,
20 ,5 ,1 ,4 ,
252 ,4 ,9 ,7 ,
20 ,2 ,1 ,10 ,
14 ,1 ,7 ,2 ,
630 ,10 ,7 ,9 ,
28 ,2 ,2 ,7 ,
63 ,7 ,3 ,3 ,
350 ,5 ,7 ,10 ,
36 ,9 ,1 ,4 ,
75 ,5 ,5 ,3 ,
6 ,1 ,6 ,1 ,
14 ,7 ,1 ,2 ,
700 ,7 ,10 ,10 ,
180 ,5 ,6 ,6 ,
144 ,9 ,4 ,4 ,
42 ,1 ,6 ,7 ,
64 ,8 ,2 ,4 ,
2 ,1 ,2 ,1 ,
54 ,1 ,6 ,9 ,
27 ,9 ,3 ,1 ,
126 ,2 ,9 ,7 ,
36 ,6 ,1 ,6 ,
54 ,3 ,2 ,9 ,
72 ,8 ,3 ,3 ,
144 ,6 ,3 ,8 ,
96 ,6 ,8 ,2 ,
4 ,1 ,1 ,4 ,
12 ,6 ,1 ,2 ,
40 ,2 ,5 ,4 ,
720 ,8 ,9 ,10 ,
450 ,10 ,5 ,9 ,
180 ,6 ,10 ,3 ,
60 ,1 ,10 ,6 ,
80 ,4 ,4 ,5 ,
140 ,5 ,7 ,4 ,
336 ,8 ,7 ,6 ,
40 ,4 ,10 ,1 ,
3 ,1 ,3 ,1 ,
360 ,8 ,9 ,5 ,
90 ,1 ,9 ,10 ,
45 ,5 ,9 ,1 ,
280 ,10 ,7 ,4 ,
35 ,5 ,7 ,1 ,
252 ,4 ,9 ,7 ,
80 ,4 ,2 ,10 ,
84 ,4 ,3 ,7 ,
560 ,10 ,7 ,8 ,
112 ,4 ,7 ,4 ,
6 ,1 ,1 ,6 ,
84 ,2 ,7 ,6 ,
72 ,8 ,9 ,1 ,
300 ,5 ,10 ,6 ,
192 ,4 ,8 ,6 ,
320 ,8 ,4 ,10 ,
30 ,10 ,1 ,3 ,
28 ,7 ,2 ,2 ,
144 ,9 ,2 ,8 ,
180 ,6 ,5 ,6 ,
192 ,8 ,3 ,8 ,
50 ,5 ,1 ,10 ,
720 ,10 ,8 ,9 ,
240 ,6 ,5 ,8 ,
450 ,5 ,10 ,9 ,
36 ,2 ,6 ,3 ,
216 ,9 ,4 ,6 ,
28 ,2 ,7 ,2 ,
270 ,3 ,10 ,9 ,
42 ,6 ,7 ,1 ,
252 ,7 ,4 ,9 ,
126 ,6 ,3 ,7 ,
16 ,1 ,2 ,8 ,
10 ,5 ,2 ,1 ,
60 ,5 ,6 ,2 ,
224 ,7 ,8 ,4 ,
192 ,4 ,6 ,8 ,
128 ,8 ,4 ,4 ,
27 ,3 ,9 ,1 ,
20 ,10 ,2 ,1 ,
400 ,5 ,8 ,10 ,
96 ,8 ,3 ,4 ,
280 ,8 ,5 ,7 ,
360 ,6 ,10 ,6 ,
108 ,4 ,9 ,3 ,
98 ,7 ,2 ,7 ,
2 ,1 ,1 ,2 ,
126 ,3 ,6 ,7 ,
21 ,3 ,1 ,7 ,
630 ,9 ,10 ,7 ,
72 ,2 ,4 ,9 ,
12 ,2 ,2 ,3 ,
240 ,8 ,3 ,10 ,
35 ,5 ,7 ,1 ,
24 ,1 ,6 ,4 ,
105 ,7 ,5 ,3 ,
60 ,10 ,3 ,2 ,
315 ,9 ,5 ,7 ,
300 ,5 ,10 ,6 ,
5 ,1 ,1 ,5 ,
60 ,5 ,3 ,4 ,
324 ,6 ,9 ,6 ,
189 ,9 ,3 ,7 ,
64 ,2 ,8 ,4 ,
420 ,6 ,10 ,7 ,
32 ,1 ,4 ,8 ,
189 ,9 ,7 ,3 ,
35 ,1 ,5 ,7 ,
20 ,2 ,1 ,10 ,
140 ,2 ,10 ,7 ,
420 ,6 ,10 ,7 ,
162 ,6 ,9 ,3 ,
35 ,7 ,5 ,1 ,
126 ,7 ,3 ,6 ,
50 ,1 ,10 ,5 ,
240 ,6 ,10 ,4 ,
432 ,8 ,9 ,6 ,
108 ,6 ,9 ,2 ,
126 ,6 ,7 ,3 ,
45 ,3 ,3 ,5 ,
96 ,8 ,4 ,3 ,
120 ,5 ,6 ,4 ,
18 ,9 ,2 ,1 ,
20 ,4 ,5 ,1 ,
72 ,6 ,2 ,6 ,
45 ,3 ,3 ,5 ,
72 ,8 ,3 ,3 ,
140 ,5 ,7 ,4 ,
8 ,1 ,2 ,4 ,
40 ,1 ,8 ,5 ,
81 ,9 ,3 ,3 ,
45 ,3 ,5 ,3 ,
60 ,2 ,10 ,3 ,
90 ,1 ,9 ,10 ,
486 ,6 ,9 ,9 ,
4 ,2 ,2 ,1 ,
128 ,2 ,8 ,8 ,
280 ,5 ,7 ,8 ,
128 ,8 ,8 ,2 ,
576 ,9 ,8 ,8 ,
504 ,9 ,7 ,8 ,
729 ,9 ,9 ,9 ,
280 ,7 ,8 ,5 ,
50 ,1 ,10 ,5 ,
150 ,6 ,5 ,5 ,
300 ,5 ,6 ,10 ,
75 ,5 ,3 ,5 ,
9 ,1 ,1 ,9 ,
120 ,6 ,5 ,4 ,
252 ,9 ,7 ,4 ,
80 ,5 ,2 ,8 ,
168 ,7 ,6 ,4 ,
252 ,9 ,7 ,4 ,
64 ,4 ,8 ,2 ,
32 ,8 ,1 ,4 ,
441 ,7 ,9 ,7 ,
40 ,2 ,5 ,4 ,
27 ,9 ,3 ,1 ,
54 ,6 ,1 ,9 ,
270 ,3 ,9 ,10 ,
8 ,1 ,1 ,8 ,
12 ,2 ,3 ,2 ,
50 ,1 ,5 ,10 ,
54 ,2 ,9 ,3 ,
500 ,10 ,5 ,10 ,
27 ,9 ,1 ,3 ,
144 ,2 ,8 ,9 ,
240 ,4 ,10 ,6 ,
72 ,3 ,8 ,3 ,
240 ,6 ,4 ,10 ,
20 ,5 ,1 ,4 ,
81 ,3 ,9 ,3 ,
72 ,3 ,4 ,6 ,
45 ,5 ,9 ,1 ,
240 ,6 ,10 ,4 ,
450 ,9 ,5 ,10 ,
400 ,10 ,5 ,8 ,
196 ,7 ,7 ,4 ,
64 ,8 ,1 ,8 ,
48 ,2 ,6 ,4 ,
128 ,4 ,4 ,8 ,
126 ,6 ,3 ,7 ,
80 ,5 ,2 ,8 ,
140 ,4 ,5 ,7 ,
60 ,4 ,3 ,5 ,
256 ,4 ,8 ,8 ,
144 ,8 ,9 ,2 ,
168 ,7 ,8 ,3 ,
216 ,4 ,6 ,9 ,
12 ,1 ,2 ,6 ,
60 ,6 ,2 ,5 ,
40 ,2 ,5 ,4 ,
288 ,9 ,8 ,4 ,
9 ,3 ,3 ,1 ,
120 ,4 ,10 ,3 ,
21 ,1 ,7 ,3 ,
96 ,4 ,3 ,8 ,
480 ,10 ,6 ,8 ,
70 ,2 ,5 ,7 ,
189 ,7 ,9 ,3 ,
16 ,1 ,2 ,8 ,
90 ,9 ,2 ,5 ,
360 ,10 ,9 ,4 ,
24 ,3 ,2 ,4 ,
648 ,9 ,8 ,9 ,
128 ,4 ,4 ,8 ,
60 ,5 ,3 ,4 ,
810 ,9 ,9 ,10 ,
250 ,5 ,10 ,5 ,
300 ,10 ,6 ,5 ,
120 ,10 ,3 ,4 ,
45 ,3 ,3 ,5 ,
144 ,3 ,6 ,8 ,
48 ,3 ,8 ,2 ,
84 ,3 ,7 ,4 ,
108 ,9 ,2 ,6 ,
384 ,8 ,6 ,8 ,
72 ,4 ,6 ,3 ,
12 ,2 ,1 ,6 ,
800 ,10 ,10 ,8 ,
189 ,9 ,3 ,7 ,
112 ,2 ,7 ,8 ,
54 ,9 ,2 ,3 ,
40 ,2 ,5 ,4 ,
240 ,6 ,4 ,10 ,
324 ,6 ,6 ,9 ,
400 ,5 ,10 ,8 ,
180 ,2 ,10 ,9 ,
50 ,5 ,10 ,1 ,
42 ,7 ,3 ,2 ,
72 ,3 ,8 ,3 ,
400 ,10 ,5 ,8 ,
450 ,5 ,10 ,9 ,
18 ,6 ,1 ,3 ,
210 ,7 ,10 ,3 ,
30 ,5 ,1 ,6 ,
144 ,8 ,2 ,9 ,
225 ,9 ,5 ,5 ,
20 ,1 ,10 ,2 ,
75 ,5 ,5 ,3 ,
84 ,6 ,2 ,7 ,
252 ,7 ,4 ,9 ,
168 ,8 ,3 ,7 ,
27 ,3 ,9 ,1 ,
24 ,1 ,3 ,8 ,
20 ,4 ,1 ,5 ,
1 ,1 ,1 ,1 ,
15 ,1 ,3 ,5 ,
360 ,8 ,5 ,9 ,
120 ,4 ,3 ,10 ,
48 ,6 ,1 ,8 ,
56 ,1 ,8 ,7 ,
378 ,9 ,7 ,6 ,
80 ,8 ,5 ,2 ,
90 ,10 ,3 ,3 ,
486 ,6 ,9 ,9 ,
108 ,6 ,3 ,6 ,
80 ,4 ,10 ,2 ,
12 ,2 ,2 ,3 ,
288 ,9 ,8 ,4 ,
84 ,7 ,2 ,6 ,
63 ,3 ,3 ,7 ,
720 ,8 ,10 ,9 ,
3 ,3 ,1 ,1 ,
50 ,2 ,5 ,5 ,
216 ,4 ,6 ,9 ,
10 ,1 ,10 ,1 ,
24 ,8 ,3 ,1 ,
180 ,5 ,9 ,4 ,
80 ,2 ,5 ,8 ,
42 ,3 ,2 ,7 ,
64 ,8 ,4 ,2 ,
360 ,8 ,9 ,5 ,
108 ,4 ,3 ,9 ,
245 ,7 ,7 ,5 ,
112 ,7 ,4 ,4 ,
60 ,6 ,10 ,1 ,
168 ,7 ,4 ,6 ,
90 ,3 ,10 ,3 ,
32 ,4 ,4 ,2 ,
112 ,2 ,8 ,7 ,
16 ,2 ,4 ,2 ,
8 ,2 ,1 ,4 ,
300 ,10 ,6 ,5 ,
630 ,10 ,9 ,7 ,
216 ,6 ,4 ,9 ,
10 ,1 ,2 ,5 ,
180 ,10 ,2 ,9 ,
140 ,10 ,2 ,7 ,
64 ,8 ,1 ,8 ,
800 ,10 ,8 ,10 ,
180 ,10 ,9 ,2 ,
30 ,2 ,5 ,3 ,
24 ,6 ,1 ,4 ,
100 ,10 ,2 ,5 ,
8 ,8 ,1 ,1 ,
100 ,1 ,10 ,10 ,
700 ,10 ,7 ,10 ,
250 ,10 ,5 ,5 ,
360 ,9 ,5 ,8 ,
240 ,8 ,10 ,3 ,
90 ,2 ,9 ,5 ,
70 ,10 ,1 ,7 ,
350 ,10 ,5 ,7 ,
450 ,10 ,5 ,9 ,
20 ,2 ,2 ,5 ,
200 ,4 ,10 ,5 ,
